"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","total_positive_exposure_trips","display_high","common_support_high","histogram_scale"
"1","compound","run","41.463999999999984","44.05549999999998","0.0016182074437542","76628.0","51.829999999999984","6.72","share"
"1","compound","run","44.05549999999998","46.646999999999984","0.0015268570235423","76628.0","51.829999999999984","6.72","share"
"1","compound","run","46.646999999999984","49.23849999999998","0.0024273111656313","76628.0","51.829999999999984","6.72","share"
"1","compound","run","49.23849999999998","51.829999999999984","0.0025186615858432","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","0.0","2.591499999999999","0.0116537036070365","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","2.591499999999999","5.182999999999998","0.0098919455029493","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","5.182999999999998","7.774499999999997","0.0073471837970454","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","7.774499999999997","10.365999999999996","0.0047371717909902","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","10.365999999999996","12.957499999999996","0.0045675210105966","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","12.957499999999996","15.548999999999994","0.0029362635068121","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","15.548999999999994","18.140499999999992","0.0025839118859946","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","18.140499999999992","20.731999999999992","0.0023490108054497","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","20.731999999999992","23.323499999999992","0.0010962050425431","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","23.323499999999992","25.914999999999992","0.0009918045623009","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","25.914999999999992","28.50649999999999","0.0008482539019679","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","28.50649999999999","31.09799999999999","0.0007438534217257","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","31.09799999999999","33.68949999999999","0.0007047032416349","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","33.68949999999999","36.28099999999999","0.0006264028814532","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","36.28099999999999","38.87249999999999","0.0004959022811504","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","38.87249999999999","41.463999999999984","0.0004306519809991","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","41.463999999999984","44.05549999999998","0.0003001513806963","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","44.05549999999998","46.646999999999984","0.000378451740878","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","46.646999999999984","49.23849999999998","0.000522002401211","76628.0","51.829999999999984","6.72","share"
"1","compound","walk","49.23849999999998","51.829999999999984","0.0004828522211202","76628.0","51.829999999999984","6.72","share"
"1","day","ride","0.0","2.5227699999999995","0.2437050167652649","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","2.5227699999999995","5.045539999999999","0.1586826986737287","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","5.045539999999999","7.5683099999999985","0.0994810242829378","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","7.5683099999999985","10.091079999999998","0.0600025628430472","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","10.091079999999998","12.613849999999998","0.0556136941246823","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","12.613849999999998","15.136619999999995","0.0256070734468103","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","15.136619999999995","17.659389999999995","0.0168720500608675","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","17.659389999999995","20.18216","0.025404181705572","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","20.18216","22.70493","0.010400871366636","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","22.70493","25.227699999999995","0.0089058795890908","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","25.227699999999995","27.750469999999996","0.0064391431561412","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","27.750469999999996","30.273239999999998","0.0061615018260256","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","30.273239999999998","32.796009999999995","0.0073788522734553","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","32.796009999999995","35.31877999999999","0.0054780770134335","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","35.31877999999999","37.84154999999999","0.0043034406167908","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","37.84154999999999","40.36431999999999","0.0031715182709352","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","40.36431999999999","42.88708999999999","0.003395767037567","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","42.88708999999999","45.40986","0.0019114537727185","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","45.40986","47.93262999999999","0.0046131174849966","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","ride","47.93262999999999","50.45539999999999","0.0041539414390363","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","0.0","2.5227699999999995","0.0593298165431518","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","2.5227699999999995","5.045539999999999","0.0391581060589881","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","5.045539999999999","7.5683099999999985","0.0249450056596117","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","7.5683099999999985","10.091079999999998","0.0149392392627554","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","10.091079999999998","12.613849999999998","0.0138713879930803","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","12.613849999999998","15.136619999999995","0.0061615018260256","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","15.136619999999995","17.659389999999995","0.0044315827691519","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","17.659389999999995","20.18216","0.0066954274608632","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","20.18216","22.70493","0.0025842000726138","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","22.70493","25.227699999999995","0.0022958802298015","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","25.227699999999995","27.750469999999996","0.0018687397219315","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","27.750469999999996","30.273239999999998","0.0015270273156354","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","30.273239999999998","32.796009999999995","0.0020289174123828","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","32.796009999999995","35.31877999999999","0.001804668645751","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","35.31877999999999","37.84154999999999","0.0010998868077654","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","37.84154999999999","40.36431999999999","0.0010678512696751","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","40.36431999999999","42.88708999999999","0.0010251372188881","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","42.88708999999999","45.40986","0.0006941033252888","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","45.40986","47.93262999999999","0.0013134570617004","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","run","47.93262999999999","50.45539999999999","0.0010571727569784","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","0.0","2.5227699999999995","0.016850693035474","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","2.5227699999999995","5.045539999999999","0.0105930845951775","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","5.045539999999999","7.5683099999999985","0.0063964291053542","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","7.5683099999999985","10.091079999999998","0.0035773017534117","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","10.091079999999998","12.613849999999998","0.0036413728295922","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","12.613849999999998","15.136619999999995","0.0017512760822672","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","15.136619999999995","17.659389999999995","0.0011959934220361","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","17.659389999999995","20.18216","0.0016872050060867","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","20.18216","22.70493","0.0007688529141661","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","22.70493","25.227699999999995","0.0005873181983213","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","25.227699999999995","27.750469999999996","0.0005339256348375","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","27.750469999999996","30.273239999999998","0.000384426457083","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","30.273239999999998","32.796009999999995","0.000469854558657","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","32.796009999999995","35.31877999999999","0.000469854558657","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","35.31877999999999","37.84154999999999","0.0001815347158447","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","37.84154999999999","40.36431999999999","0.0003096768682057","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","40.36431999999999","42.88708999999999","0.0002349272793285","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","42.88708999999999","45.40986","0.0001922132285415","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","45.40986","47.93262999999999","0.000341712406296","93646.0","50.45539999999999","7.94000000000001","share"
"1","day","walk","47.93262999999999","50.45539999999999","0.0002456057920252","93646.0","50.45539999999999","7.94000000000001","share"
"1","night","ride","0.0","2.5160699999999987","0.2428547363692515","35618.0","50.321399999999976","6.72","share"
"1","night","ride","2.5160699999999987","5.032139999999997","0.1446459655230501","35618.0","50.321399999999976","6.72","share"
"1","night","ride","5.032139999999997","7.548209999999996","0.079987646695491","35618.0","50.321399999999976","6.72","share"
"1","night","ride","7.548209999999996","10.064279999999997","0.0536807232298276","35618.0","50.321399999999976","6.72","share"
"1","night","ride","10.064279999999997","12.580349999999994","0.047139086978494","35618.0","50.321399999999976","6.72","share"
"1","night","ride","12.580349999999994","15.096419999999991","0.0236397327194115","35618.0","50.321399999999976","6.72","share"
"1","night","ride","15.096419999999991","17.61248999999999","0.0176315346173283","35618.0","50.321399999999976","6.72","share"
"1","night","ride","17.61248999999999","20.12855999999999","0.0247908360941097","35618.0","50.321399999999976","6.72","share"
"1","night","ride","20.12855999999999","22.64462999999999","0.0131955752709304","35618.0","50.321399999999976","6.72","share"
"1","night","ride","22.64462999999999","25.160699999999988","0.0109214442135998","35618.0","50.321399999999976","6.72","share"
"1","night","ride","25.160699999999988","27.676769999999987","0.0100791734516255","35618.0","50.321399999999976","6.72","share"
"1","night","ride","27.676769999999987","30.192839999999983","0.0064574091751361","35618.0","50.321399999999976","6.72","share"
"1","night","ride","30.192839999999983","32.70890999999998","0.007945420854624","35618.0","50.321399999999976","6.72","share"
