"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","histogram_scale"
"1","night","run","3.715250000000012","4.246000000000014","0.0090965242293222","share"
"1","night","run","4.246000000000014","4.776750000000016","0.0072716042450446","share"
"1","night","run","4.776750000000016","5.307500000000017","0.007215452860913","share"
"1","night","run","5.307500000000017","5.838250000000019","0.0057555168734909","share"
"1","night","run","5.838250000000019","6.369000000000021","0.0044640350384636","share"
"1","night","run","6.369000000000021","6.899750000000022","0.0055028356448986","share"
"1","night","run","6.899750000000022","7.430500000000024","0.0037059913526868","share"
"1","night","run","7.430500000000024","7.9612500000000255","0.0033971587399629","share"
"1","night","run","7.9612500000000255","8.492000000000028","0.0038744455050817","share"
"1","night","run","8.492000000000028","9.022750000000029","0.0037902184288842","share"
"1","night","run","9.022750000000029","9.553500000000032","0.0025548879779886","share"
"1","night","run","9.553500000000032","10.084250000000033","0.0028637205907125","share"
"1","night","run","10.084250000000033","10.615000000000034","0.0028075692065809","share"
"1","night","run","10.615000000000034","11.145750000000035","0.0030040990510416","share"
"1","night","run","11.145750000000035","11.676500000000038","0.0024706609017912","share"
"1","night","run","11.676500000000038","12.20725000000004","0.0019652984446066","share"
"1","night","run","12.20725000000004","12.738000000000042","0.0026110393621202","share"
"1","night","walk","0.0","0.5307500000000017","0.0044921107305295","share"
"1","night","walk","0.5307500000000017","1.0615000000000034","0.0036217642764894","share"
"1","night","walk","1.0615000000000034","1.5922500000000053","0.0049693974956482","share"
"1","night","walk","1.5922500000000053","2.123000000000007","0.0035375372002919","share"
"1","night","walk","2.123000000000007","2.6537500000000085","0.0044921107305295","share"
"1","night","walk","2.6537500000000085","3.1845000000000105","0.0028917962827783","share"
"1","night","walk","3.1845000000000105","3.715250000000012","0.0021056769049357","share"
"1","night","walk","3.715250000000012","4.246000000000014","0.0023022067493963","share"
"1","night","walk","4.246000000000014","4.776750000000016","0.002049525520804","share"
"1","night","walk","4.776750000000016","5.307500000000017","0.0015441630636195","share"
"1","night","walk","5.307500000000017","5.838250000000019","0.0016283901398169","share"
"1","night","walk","5.838250000000019","6.369000000000021","0.0013757089112246","share"
"1","night","walk","6.369000000000021","6.899750000000022","0.0011791790667639","share"
"1","night","walk","6.899750000000022","7.430500000000024","0.0012072547588298","share"
"1","night","walk","7.430500000000024","7.9612500000000255","0.0007861193778426","share"
"1","night","walk","7.9612500000000255","8.492000000000028","0.0005895895333819","share"
"1","night","walk","8.492000000000028","9.022750000000029","0.0014037846032904","share"
"1","night","walk","9.022750000000029","9.553500000000032","0.0006738166095794","share"
"1","night","walk","9.553500000000032","10.084250000000033","0.0008422707619742","share"
"1","night","walk","10.084250000000033","10.615000000000034","0.0004492110730529","share"
"1","night","walk","10.615000000000034","11.145750000000035","0.0007861193778426","share"
"1","night","walk","11.145750000000035","11.676500000000038","0.0009826492223033","share"
"1","night","walk","11.676500000000038","12.20725000000004","0.0006738166095794","share"
"1","night","walk","12.20725000000004","12.738000000000042","0.000729967993711","share"
"2","compound","ride","0.0","0.6093333333333337","0.0350986850013222","share"
"2","compound","ride","0.6093333333333337","1.2186666666666677","0.0584897949371348","share"
"2","compound","ride","1.2186666666666677","1.8280000000000007","0.0478399884607063","share"
"2","compound","ride","1.8280000000000007","2.437333333333335","0.036276654566435","share"
"2","compound","ride","2.437333333333335","3.0466666666666686","0.0471909031901339","share"
"2","compound","ride","3.0466666666666686","3.6560000000000015","0.0267567372647065","share"
"2","compound","ride","3.6560000000000015","4.265333333333336","0.0251460441858787","share"
"2","compound","ride","4.265333333333336","4.87466666666667","0.0299540832271558","share"
"2","compound","ride","4.87466666666667","5.484000000000004","0.0244488785248936","share"
"2","compound","ride","5.484000000000004","6.093333333333337","0.0336803134841454","share"
"2","compound","ride","6.093333333333337","6.702666666666671","0.013174026973099","share"
"2","compound","ride","6.702666666666671","7.312000000000005","0.0257710892612448","share"
"2","compound","ride","7.312000000000005","7.921333333333338","0.0162511719595163","share"
"2","compound","ride","7.921333333333338","8.530666666666672","0.0145443180998629","share"
"2","compound","ride","8.530666666666672","9.140000000000006","0.0213236531480635","share"
