"cluster","heatwave_type","exposure","log_rr","ci_low","ci_high"
"2","compound","10.3898314236111","-0.028540486315132195","-0.11688697195049824","0.05980599932023386"
"2","compound","10.68668375","-0.028920839171686367","-0.1185730906186817","0.06073141227530897"
"2","compound","10.9835360763889","-0.029276843366506645","-0.12015850022943064","0.06160481349641736"
"2","compound","11.2803884027778","-0.029608788144848873","-0.12164199663667469","0.06242442034697695"
"2","compound","11.5772407291667","-0.029916962751968947","-0.12302268185161884","0.06318875634768094"
"2","compound","11.8740930555556","-0.03020165643312275","-0.12429996169800918","0.06389664883176367"
"2","compound","12.1709453819444","-0.03046315843356606","-0.12547354165997177","0.06454722479283964"
"2","compound","12.4677977083333","-0.030701757998554915","-0.1265434210326616","0.06513990503555178"
"2","compound","12.48609375","-0.030715720944960074","-0.12660597368329338","0.06517453179337324"
"2","compound","12.7646500347222","-0.030917744373345116","-0.1275098854964335","0.06567439674974325"
"2","compound","13.0615023611111","-0.03111140680319252","-0.1283734982438416","0.06615068463745656"
"2","compound","13.3583546875","-0.031283034533353","-0.12913508979544602","0.06656902072874002"
"2","compound","13.6552070138889","-0.03143291680908243","-0.12979574664524196","0.06692991302707711"
"2","compound","13.9520593402778","-0.03156134287563671","-0.13035679887956048","0.06723411312828705"
"2","compound","14.2489116666667","-0.03166860197827168","-0.13081980691461395","0.0674826029580706"
"2","compound","14.5457639930556","-0.03175498336224321","-0.13118654749757142","0.067676580773085"
"2","compound","14.8426163194444","-0.03182077627280716","-0.13145899911426645","0.06781744656865214"
"2","compound","15.1394686458333","-0.03186626995521946","-0.13163932694348665","0.06790678703304773"
"2","compound","15.4363209722222","-0.03189175365473594","-0.13172986749340992","0.06794636018393804"
"2","compound","15.7331732986111","-0.03189751661661249","-0.13173311305028007","0.0679380798170551"
"2","compound","16.030025625","-0.03188384808610499","-0.13165169606299348","0.06788399989078349"
"2","compound","16.3268779513889","-0.03185103730846928","-0.13148837358005455","0.067786298963116"
"2","compound","16.6237302777778","-0.03179937352896123","-0.1312460118474951","0.06764726478957264"
"2","compound","16.9205826041667","-0.03172914599283675","-0.1309275711679724","0.06746927918229892"
"2","compound","17.2174349305555","-0.031640643945351724","-0.13053609111252162","0.06725480322181816"
"2","compound","17.5142872569444","-0.03153415663176198","-0.13007467616744725","0.06700636290392328"
"2","compound","17.8111395833333","-0.03140997329732337","-0.1295464818897386","0.06672653529509186"
"2","compound","18.1079919097222","-0.03126838318729183","-0.1289547016352788","0.06641793526069514"
"2","compound","18.4048442361111","-0.03110967554692321","-0.12830255391511539","0.06608320282126898"
"2","compound","18.7016965625","-0.030934139621473362","-0.12759327042623775","0.06572499118329102"
"2","compound","18.9985488888889","-0.030742064656198175","-0.1268300847947668","0.06534595548237043"
"2","compound","19.2954012152778","-0.03053373989635353","-0.12601622206126958","0.06494874226856251"
"2","compound","19.5922535416667","-0.03030945458719528","-0.12515488893012164","0.06453597975573108"
"2","compound","19.8891058680556","-0.030069497973979297","-0.12424926479751705","0.06411026884955845"
"2","compound","20.1859581944444","-0.029814159301961574","-0.12330249356589416","0.06367417496197102"
"2","compound","20.4828105208333","-0.02954372781639778","-0.12231767624624712","0.06323022061345154"
"2","compound","20.7796628472222","-0.02925849276254388","-0.12129786434405199","0.06278087881896424"
"2","compound","21.0765151736111","-0.02895874338565574","-0.12024605401934302","0.06232856724803154"
"2","compound","21.3733675","-0.028644768930989245","-0.11916518100687386","0.06187564314489537"
"2","compound","21.6702198263889","-0.028316858643800263","-0.118058116278246","0.061424398990645473"
"2","compound","21.9670721527778","-0.027975301769344665","-0.11692766242440934","0.06097705888572001"
"2","compound","22.2639244791667","-0.027620387552878326","-0.11577655073399835","0.06053577562824171"
"2","compound","22.5607768055555","-0.027252405239657246","-0.11460743894056744","0.060102628461252944"
"2","compound","22.8576291319444","-0.02687164407493704","-0.11342290960988381","0.05967962146000973"
"2","compound","23.1544814583333","-0.026478393303973707","-0.1122254691370331","0.05926868252908568"
"2","compound","23.4513337847222","-0.02607294217202313","-0.11101754732212062","0.05887166297807435"
"2","compound","23.7481861111111","-0.025655579924341167","-0.1098014974928366","0.05849033764415426"
"2","compound","24.0450384375","-0.0252265958061837","-0.10857959714201282","0.05812640552964541"
"2","compound","24.3418907638889","-0.024786279062806598","-0.1073540490485391","0.05778149092292589"
"2","compound","24.6387430902778","-0.02433491893946574","-0.10612698285058272","0.05745714497165125"
"2","compound","24.9355954166667","-0.023872804681416983","-0.10490045704093567","0.057154847678101715"
"2","compound","25.2324477430556","-0.02340022553391621","-0.10367646135547931","0.05687601028764688"
"2","compound","25.5293000694444","-0.022917470742219455","-0.1024569195271699","0.05662197804273098"
"2","compound","25.8261523958333","-0.022424829551582273","-0.10124369237958696","0.05639403327642241"
"2","compound","26.1230047222222","-0.021922591207260693","-0.10003858123594037","0.05619339882141897"
"2","compound","26.4198570486111","-0.021411044954510582","-0.09884333162143945","0.05602124171241828"
"2","compound","26.716709375","-0.020890480038587816","-0.0976596372391317","0.05587867716195606"
"2","compound","27.0135617013889","-0.020361185704748267","-0.0964891442016375","0.05576677279214097"
"2","compound","27.3104140277778","-0.019823451198247813","-0.09533345550367509","0.05568655310717946"
"2","compound","27.6072663541667","-0.019277565764342315","-0.09419413572284849","0.05563900419416385"
"2","compound","27.9041186805555","-0.018723818648287854","-0.0930727159388669","0.05562507864229119"
"2","compound","28.2009710069444","-0.01816249909533991","-0.09197069886415864","0.05564570067347881"
"2","compound","28.4978233333333","-0.01759389635075454","-0.090889564181755","0.05570177148024592"
"2","compound","28.7946756597222","-0.017018299659787635","-0.08983077408931567","0.05579417476974039"
"2","compound","29.0915279861111","-0.016435998267695054","-0.08879577905129792","0.05592378251590781"
"2","compound","29.3883803125","-0.015847281419732667","-0.08778602376450331","0.05609146092503797"
"2","compound","29.6852326388889","-0.015252438361156355","-0.08680295334560575","0.05629807662329305"
"2","compound","29.9820849652778","-0.01465175833722198","-0.08584801975277592","0.05654450307833197"
"2","compound","30.2789372916667","-0.014045530593185434","-0.08492268845719902","0.05683162727082816"
"2","compound","30.5757896180555","-0.013434044374302772","-0.08402844538415011","0.05716035663554456"
"2","compound","30.8726419444444","-0.012817588925829472","-0.08316680414737625","0.0575316262957173"
"2","compound","31.1694942708333","-0.012196453493021602","-0.08233931360488136","0.05794640661883815"
"2","compound","31.4663465972222","-0.011570927321135049","-0.08154756576882648","0.05840571112655638"
"2","compound","31.7631989236111","-0.010941299655425667","-0.0807932041072369","0.05891060479638555"
"2","compound","31.7807576271187","-0.010903935158768795","-0.08074979128563922","0.058941920968101635"
"2","compound","32.06005125","-0.010307823554564804","-0.08007762445360181","0.0594619773444722"
"2","compound","32.3569035763889","-0.009670579163896633","-0.07940082245516442","0.060059664127371154"
"2","compound","32.6537559027778","-0.009029595039994799","-0.07876243273735449","0.06070324265736489"
"2","compound","32.9506082291667","-0.00838489973044125","-0.0781621666501005","0.061392367189218006"
"2","compound","33.2474605555555","-0.007736521782818105","-0.07759981041949143","0.062126766853855216"
"2","compound","33.5443128819444","-0.0070844897447068815","-0.07707522345984359","0.06290624397042983"
"2","compound","33.8411652083333","-0.006428832163689736","-0.07658833691170772","0.06373067258432824"
"2","compound","34.1380175347222","-0.005769577587348607","-0.07613915239586085","0.06459999722116362"
"2","compound","34.4348698611111","-0.005106754563265427","-0.07572774097434229","0.06551423184781144"
"2","compound","34.7317221875","-0.004440391639022155","-0.07535424231053632","0.06647345903249201"
"2","compound","35.0285745138889","-0.0037705173622006836","-0.07501886402118148","0.0674778292967801"
"2","compound","35.3254268402778","-0.0030971602803829667","-0.07472188121401695","0.06852756065325101"
"2","compound","35.6222791666667","-0.002420348941150955","-0.07446363620554741","0.06962293832324551"
"2","compound","35.9191314930555","-0.0017401118920867976","-0.07424453841414036","0.07076431462996677"
"2","compound","36.2159838194444","-0.0010564776807719736","-0.07406506442435451","0.07195210906281055"
"2","compound","36.5128361458333","-0.00036947485478868933","-0.07392575821905309","0.0731868085094757"
"2","compound","36.8096884722222","0.00032086803828118224","-0.07382723157646831","0.07446896765303068"
"2","compound","37.1065407986111","0.0010145224508556795","-0.07377016462997385","0.0757992095316852"
"2","compound","37.403393125","0.001711459835352848","-0.07375530658888016","0.07717822625958587"
"2","compound","37.7002454513889","0.002411651644190778","-0.07378347661910434","0.07860677990748588"
"2","compound","37.9970977777778","0.0031150693297875218","-0.0738555648830794","0.08008570354265446"
"2","compound","38.2939501041666","0.003821684344560882","-0.07397253373876479","0.08161590242788656"
"2","compound","38.5908024305555","0.004531468140929432","-0.07413541909809637","0.08319835537995524"
"2","compound","38.8876547569444","0.005244392171311001","-0.0743453319456803","0.08483411628830231"
"2","compound","39.1845070833333","0.0059604278881236275","-0.0746034600189836","0.08652431579523087"
"2","compound","39.4813594097222","0.006679546743785382","-0.07491106965171804","0.08827016313928882"
"2","compound","39.7782117361111","0.007401720190714341","-0.07526950778254132","0.09007294816396999"
"2","compound","40.0750640625","0.008126919681328532","-0.07568020413162553","0.0919340434942826"
"2","compound","40.3719163888889","0.00885511666804607","-0.07614467354805902","0.09385490688415117"
"2","compound","40.6687687152778","0.009586282603284993","-0.07666451853146024","0.09583708373803022"
"2","compound","40.9656210416667","0.010320388939463361","-0.07724143193158989","0.0978822098105166"
"2","compound","41.2624733680555","0.011057407128998997","-0.0778771998301566","0.0999920140881546"
"2","compound","41.5593256944444","0.011797308624310436","-0.07857370460941374","0.10216832185803462"
"2","compound","41.8561780208333","0.012540064877815539","-0.0793329282125475","0.10441305796817857"
"2","compound","42.1530303472222","0.01328564734193233","-0.08015695560126926","0.10672825028513391"
"2","compound","42.4498826736111","0.014034027469078898","-0.0810479784164217","0.1091160333545795"
"2","compound","42.746735","0.0147851767116733","-0.08200829884782433","0.11157865227117093"
"2","compound","43.0435873263889","0.015539066522133597","-0.08304033371999248","0.11411846676425966"
"2","compound","43.3404396527778","0.01629566835287785","-0.08414661880077892","0.11673795550653462"
"2","compound","43.6372919791666","0.017054953656323854","-0.08532981334040891","0.11943972065305662"
"2","compound","43.9341443055555","0.01781689388489021","-0.08659270484880424","0.12222649261858465"
"2","compound","44.2309966319444","0.018581460490994704","-0.08793821411951414","0.12510113510150353"
"2","compound","44.5278489583333","0.019348624927055427","-0.0893694005090212","0.12806665036313206"
"2","compound","44.8247012847222","0.020118358645490428","-0.09088946748061717","0.13112618477159804"
"2","compound","45.1215536111111","0.020890633098717762","-0.09250176842250184","0.13428303461993735"
"2","compound","45.4184059375","0.02166541973915548","-0.09420981275020723","0.1375406522285182"
"2","compound","45.7152582638889","0.02244269001922168","-0.09601727230391792","0.14090265234236127"
"2","compound","46.0121105902778","0.02322241539133442","-0.09792798805172068","0.14437281883438952"
"2","compound","46.3089629166667","0.02400456730791175","-0.09994597711029812","0.1479551117261216"
"2","compound","46.6058152430555","0.02478911722137147","-0.102075440095064","0.15165367453780695"
"2","compound","46.9026675694444","0.025576036584132163","-0.10432076881223068","0.155472841980495"
"2","compound","47.1995198958333","0.02636529684861165","-0.10668655430578779","0.1594171480030111"
"2","compound","47.4963722222222","0.02715686946722799","-0.10917759527289679","0.16349133420735276"
"2","compound","47.7932245486111","0.02795072589239924","-0.11179890686169555","0.16770035864649405"
"2","compound","48.090076875","0.028746837576543477","-0.1145557298660411","0.17204940501912805"
"2","compound","48.3869292013889","0.029545175972078744","-0.11745354033223622","0.17654389227639372"
"2","compound","48.4850000000001","0.02980940666971436","-0.11844283933949047","0.17806165267891919"
"2","compound","48.6837815277778","0.03034571253142311","-0.1204980595933162","0.18118948465616241"
"2","compound","48.9806338541667","0.031148418706994627","-0.12369526474700711","0.18599210216099638"
"2","compound","49.2774861805555","0.031953265951211125","-0.1270513995940026","0.19095793149642484"
"2","compound","49.5743385069444","0.032760225716491176","-0.13057298605375606","0.1960934374867384"
"2","compound","49.8711908333333","0.0335692694552526","-0.13426683607550347","0.20140537498600866"
"2","compound","50.1680431597222","0.03438036861991343","-0.1381400640628161","0.20690080130264293"
"2","compound","50.4648954861111","0.03519349466289173","-0.14220009983048454","0.212587089156268"
"2","compound","50.7617478125","0.036008619036605606","-0.14645470211310313","0.21847194018631433"
"2","compound","51.0586001388889","0.03682571319347309","-0.1509119726452496","0.22456339903219577"
"2","compound","51.3554524652778","0.03764474858591224","-0.1555803708336925","0.23086986800551698"
"2","compound","51.6523047916667","0.03846569666634115","-0.1604687290425821","0.2374001223752644"
"2","compound","51.9491571180555","0.03928852888717757","-0.16558626851309122","0.24416332628744636"
"2","compound","52.2460094444444","0.040113216700840094","-0.1709426159394966","0.2511690493411768"
"2","compound","52.5428617708333","0.040939731559746596","-0.17654782072413516","0.25842728384362834"
"2","compound","52.8397140972222","0.04176804491631507","-0.18241237293420792","0.26594846276683803"
"2","compound","53.1365664236111","0.04259812822296362","-0.1885472219837966","0.27374347842972385"
"2","compound","53.43341875","0.043429952932110286","-0.19496379606492015","0.2818237019291407"
"2","compound","53.7302710763889","0.04426349049617314","-0.2016740223518482","0.29020100334419446"
"2","compound","54.0271234027778","0.0450987123675702","-0.20869034800326566","0.29888777273840605"
"2","compound","54.3239757291666","0.04593558999871932","-0.2160257619872119","0.30789694198465056"
"2","compound","54.6208280555555","0.046774094842039114","-0.22369381775403283","0.31724200743811104"
"2","compound","54.9176803819444","0.047614198349947325","-0.23170865678278854","0.3269370534826832"
"2","compound","55.2145327083333","0.04845587197486204","-0.24008503302684706","0.33699677697657116"
"2","compound","55.5113850347222","0.04929908716920134","-0.24883833828445923","0.3474365126228619"
"2","compound","55.8082373611111","0.050143815385383234","-0.25798462852024795","0.35827225929101447"
"2","compound","56.1050896875","0.05099002807582583","-0.26754065116355835","0.36952070731521"
"2","compound","56.4019420138889","0.05183769669294721","-0.2775238734095601","0.38119926679545446"
"2","compound","56.6987943402778","0.052686792689165395","-0.28795251154886836","0.3933260969271991"
"2","compound","56.9956466666667","0.05353728751689845","-0.29884556135123547","0.4059201363850324"
"2","compound","57.2924989930555","0.05438915262856418","-0.3102228295285478","0.4190011347856762"
"2","compound","57.5893513194444","0.055242359476581196","-0.32210496630197183","0.4325896852551342"
"2","compound","57.8862036458333","0.056096879513367295","-0.3345134990975021","0.4467072581242367"
"2","compound","58.1830559722222","0.05695268419134053","-0.34747086739363237","0.4613762357763134"
"2","compound","58.4799082986111","0.05780974496291898","-0.3610004587439765","0.47661994866981444"
"2","compound","58.776760625","0.05866803328052068","-0.37512664599682993","0.4924627125578713"
"2","compound","59.0736129513889","0.0595275205965637","-0.3898748257325534","0.5089298669256808"
"2","compound","59.3704652777778","0.06038817836346611","-0.4052714579384635","0.5260478146653957"
"2","compound","59.6673176041666","0.06124997803364571","-0.4213441069394812","0.5438440630067727"
"2","compound","59.9641699305555","0.062112891059521114","-0.4381214836012596","0.5623472657203018"
"2","compound","60.2610222569444","0.06297688889351011","-0.45563348882061266","0.5815872666076329"
"2","compound","60.5578745833333","0.06384194298803073","-0.47391125831625647","0.6015951442923179"
"2","compound","60.8547269097222","0.06470802479550106","-0.49298720873047996","0.6224032583214821"
"2","compound","61.1515792361111","0.06557510576833916","-0.5128950850500049","0.6440452965866832"
"2","compound","61.4484315625","0.06644315735896311","-0.5336700093515807","0.6665563240695069"
"2","compound","61.7452838888889","0.06731215101979098","-0.5553485308748582","0.6899728329144401"
"2","compound","62.0421362152778","0.06818205820324079","-0.5779686774218652","0.7143327938283467"
"2","compound","62.135","0.06845437278640959","-0.5852444753992376","0.7221532209720567"
"2","compound","62.3389885416666","0.06905285036173035","-0.6015700080788327","0.7396757088022934"
"2","compound","62.6358408680555","0.0699244989476783","-0.6261936672523212","0.7660426651476777"
"2","compound","62.9326931944444","0.07079697541350236","-0.6518824400072375","0.7934763908342423"
"2","compound","63.2295455208333","0.07167025121162068","-0.6786808086900848","0.8220213111133263"
"2","compound","63.5263978472222","0.07254429779445126","-0.7066350108155921","0.8517236064044946"
"2","compound","63.8232501736111","0.07341908661441221","-0.735793098189801","0.8826312714186254"
"2","compound","64.1201025","0.07429458912392158","-0.7662049972369276","0.9147941754847708"
"2","compound","64.4169548263889","0.0751707767753974","-0.7979225704912679","0.9482641240420627"
"2","compound","64.7138071527778","0.07604762102125776","-0.8309996792088992","0.9830949212514146"
"2","compound","65.0106594791666","0.07692509331392042","-0.8654922470469706","1.0193424336748114"
"2","compound","65.3075118055555","0.07780316510580405","-0.9014583247510479","1.0570646549626561"
"2","compound","65.6043641319444","0.07868180784932638","-0.9389581557828324","1.096321771481485"
"2","compound","65.9012164583333","0.07956099299690553","-0.9780542428126232","1.1371762288064342"
"2","compound","66.1980687847222","0.08044069200095953","-1.0188114149915608","1.1796927989934798"
"2","compound","66.4949211111111","0.08132087631390644","-1.0612968959095728","1.2239386485373855"
"2","compound","66.7917734375","0.08220151738816435","-1.1055803721348767","1.2699834069112053"
"2","compound","67.0886257638889","0.08308258667615132","-1.1517340622204422","1.3178992355727448"
"2","compound","67.3854780902778","0.08396405563028535","-1.1998327860517553","1.367760897312326"
"2","compound","67.6823304166666","0.0848458957029843","-1.24995403439861","1.4196458258045785"
"2","compound","67.9791827430555","0.08572807834666678","-1.3021780385215667","1.4736341952149001"
"2","compound","68.2760350694444","0.08661057501375055","-1.356587839670616","1.5298089896981169"
"2","compound","68.5728873958333","0.0874933571566537","-1.4132693583007978","1.588256072614105"
"2","compound","68.8697397222222","0.08837639622779425","-1.4723114628150178","1.6490642552706065"
"2","compound","69.1665920486111","0.08925966367959023","-1.5338060376301033","1.7123253649892836"
"2","compound","69.463444375","0.09014313096445986","-1.5978480503469603","1.77813431227588"
"2","compound","69.7602967013889","0.09102676953482108","-1.6645356177899389","1.846589156859581"
"2","compound","70.0571490277778","0.091910550843092","-1.7339700706643555","1.9177911723505394"
"2","compound","70.3540013541667","0.09279444634169066","-1.8062560165642456","1.9918449092476271"
"2","compound","70.6508536805555","0.09367842748303482","-1.881501401045064","2.0688582560111337"
"2","compound","70.9477060069444","0.09456246571954316","-1.9598175664583577","2.148942497897444"
"2","compound","71.2445583333333","0.09544653250363344","-2.0413193082265604","2.2322123732338275"
"2","day","0.0","0.0","0.0","0.0"
"2","day","0.237208333333333","-0.0013593815042670264","-0.03781691337626854","0.03509815036773449"
"2","day","0.474416666666667","-0.0027196064152841632","-0.04031685562875946","0.03487764279819114"
"2","day","0.711625","-0.0040815181398015064","-0.042851857487992","0.034688821208388995"
"2","day","0.948833333333334","-0.0054459600845691725","-0.045422501640536135","0.034530581471397793"
"2","day","1.18604166666667","-0.006813775656337295","-0.04802924840881374","0.03440169709613916"
"2","day","1.42325","-0.008185808261855918","-0.050672426272966364","0.034300809749254535"
"2","day","1.66045833333333","-0.00956290130787519","-0.05335222230957829","0.03422641969382791"
"2","day","1.67550000000001","-0.009650414616660219","-0.05352338772046673","0.03422255848714629"
"2","day","1.89766666666667","-0.01094589820114527","-0.056068672612841694","0.034176876210551155"
"2","day","2.134875","-0.012335642348416168","-0.058821652771723895","0.03415036807489155"
"2","day","2.37208333333333","-0.013732977156438012","-0.061610868484803905","0.03414491417192789"
"2","day","2.60929166666667","-0.015138746031961005","-0.06443584640259006","0.03415835433866805"
"2","day","2.8465","-0.016553792381735113","-0.06729592529521698","0.034188340531746755"
"2","day","3.08370833333333","-0.017978959612510524","-0.07019024765132334","0.0342323284263023"
"2","day","3.32091666666667","-0.01941509113103739","-0.07311775182149509","0.034287569559420306"
"2","day","3.558125","-0.020863030344065725","-0.07607716482678997","0.03435110413865853"
"2","day","3.79533333333333","-0.022323620658345644","-0.07906699595936603","0.034419754642674744"
"2","day","4.03254166666667","-0.02379770548062736","-0.08208553130795262","0.034490120346697906"
"2","day","4.2410784671533","-0.02510543169885896","-0.08476139031261914","0.034550526914901215"
"2","day","4.26975","-0.025286127794797032","-0.08513082955282969","0.03455857396323563"
"2","day","4.50695833333333","-0.026789395063314854","-0.08820089608404602","0.03462210595741632"
"2","day","4.74416666666667","-0.028307076620682783","-0.09129408923251056","0.034679935991144994"
"2","day","4.981375","-0.029838579098268043","-0.09440883373182071","0.03473167553528462"
"2","day","5.21858333333333","-0.03138330912743807","-0.09754354949129254","0.0347769312364164"
"2","day","5.45579166666667","-0.03294067333956036","-0.10069665377655046","0.03481530709742974"
"2","day","5.693","-0.03451007836600214","-0.10386656338437947","0.0348464066523752"
"2","day","5.93020833333334","-0.03609093083813094","-0.10705169680499241","0.03486983512873052"
"2","day","6.16741666666667","-0.037682637387314","-0.11025047636504234","0.03488520159041434"
"2","day","6.404625","-0.039284604644918786","-0.11346133034493203","0.034892121055094455"
"2","day","6.64183333333333","-0.04089623924231267","-0.11668269506419975","0.034890216579574404"
"2","day","6.87904166666667","-0.04251694781086307","-0.11991301692903235","0.03487912130730621"
"2","day","7.11625","-0.044146136981937305","-0.12315075443623225","0.03485848047235763"
"2","day","7.35345833333334","-0.04578321338690286","-0.12639438012827559","0.03482795335446988"
"2","day","7.59066666666667","-0.04742758365712697","-0.12964238249441368","0.03478721518015973"
"2","day","7.827875","-0.04907865442397712","-0.13289326781311328","0.03473595896515903"
"2","day","7.94000000000001","-0.0498612539961745","-0.13443049473904456","0.03470798674669555"
"2","day","8.06508333333334","-0.05073583231882074","-0.13614556193147506","0.03467389729383358"
"2","day","8.30229166666667","-0.05239852397302511","-0.13939781197763534","0.03460076403158513"
"2","day","8.5395","-0.05406613601795762","-0.14264858800252372","0.03451631596660848"
"2","day","8.77670833333334","-0.055738075084985794","-0.14589648454772708","0.03442033437775548"
"2","day","9.01391666666667","-0.05741374780547682","-0.1491401221365879","0.034312626525634264"
"2","day","9.05168750000004","-0.05768087140792799","-0.1496561253277185","0.034294382511862495"
"2","day","9.251125","-0.0590925608107982","-0.15237814868605581","0.03419302706445942"
"2","day","9.48833333333334","-0.06077392073231739","-0.15560924083718486","0.03406139937255007"
"2","day","9.72554166666667","-0.06245723420140155","-0.15883210520255847","0.03391763679975536"
"2","day","9.96275","-0.06414190784941823","-0.16204547952930418","0.03376166383046772"
"2","day","10.1999583333333","-0.0658273483077346","-0.16524813377672215","0.033593437161252945"
"2","day","10.4371666666667","-0.06751296220771891","-0.16843887110793765","0.033412946692499834"
"2","day","10.674375","-0.06919815618073716","-0.17161652879531764","0.03322021643384333"
"2","day","10.9115833333333","-0.07088233685815744","-0.17477997903978396","0.03301530532346908"
"2","day","11.1487916666667","-0.07256491087134784","-0.17792812970443764","0.03279830796174196"
"2","day","11.386","-0.07424528485167431","-0.18105992496327655","0.032569355259927935"
"2","day","11.6232083333333","-0.07592286543050503","-0.18417434586609743","0.032328615005087366"
"2","day","11.8604166666667","-0.07759705923920793","-0.187270410820937","0.03207629234252116"
"2","day","12.097625","-0.07926727290914914","-0.19034717599572626","0.031812630177427956"
"2","day","12.3348333333333","-0.0809329130716967","-0.19340373564109248","0.03153790949769909"
"2","day","12.5720416666667","-0.08259338635821861","-0.19643922233646866","0.03125244962003142"
"2","day","12.80925","-0.084248099400081","-0.19945280716192929","0.03095660836176728"
"2","day","13.0464583333333","-0.08589645882865185","-0.20244369979839372","0.030650782141090016"
"2","day","13.2836666666667","-0.0875378712752993","-0.20541114855900172","0.030335406008403135"
"2","day","13.520875","-0.0891717433713893","-0.20835444035468142","0.0300109536119028"
"2","day","13.7580833333333","-0.09079748174828998","-0.2112729005970953","0.029677937100515334"
"2","day","13.9952916666667","-0.09241449303736933","-0.21416589304226485","0.029336906967526208"
"2","day","14.2325","-0.09402218386999343","-0.21703281957833553","0.02898845183834868"
"2","day","14.4697083333333","-0.09561996087753033","-0.21987311996106065","0.028633198205999993"
"2","day","14.7069166666667","-0.09720723069134812","-0.22268627150064704","0.028271810117950796"
"2","day","14.944125","-0.09878339994281277","-0.22547178870371773","0.027904988818092197"
"2","day","15.1813333333333","-0.1003478752632924","-0.2282292228742176","0.0275334723476328"
"2","day","15.4185416666667","-0.10190006328415503","-0.23095816167710276","0.02715803510879268"
"2","day","15.65575","-0.10343937063676675","-0.23365822866873023","0.026779487395196727"
"2","day","15.8929583333333","-0.10496520395249556","-0.23632908279788434","0.026398674892893215"
"2","day","16.1301666666667","-0.1064769698627095","-0.2389704178813601","0.02601647815594106"
"2","day","16.367375","-0.1079740749987747","-0.24158196205805613","0.025633812060506717"
"2","day","16.6045833333333","-0.1094559259920592","-0.24416347722551668","0.02525162524139829"
"2","day","16.8417916666667","-0.11092192947393094","-0.2467147584628151","0.024870899514953207"
"2","day","17.079","-0.11237149207575609","-0.24923563344367175","0.02449264929215958"
"2","day","17.3162083333333","-0.11380402042890267","-0.2517259618436594","0.02411792098585408"
"2","day","17.5534166666667","-0.11521892116473864","-0.25418563474527955","0.02374779241580227"
"2","day","17.790625","-0.11661560091463022","-0.2566145740446679","0.02338337221540751"
"2","day","18.0278333333333","-0.1179934663099454","-0.2590127318636346","0.023025799243743844"
"2","day","18.2650416666667","-0.11935192398205212","-0.2613800899706519","0.022676242006547623"
"2","day","18.50225","-0.12069038056231658","-0.2637166592143711","0.02233589808973792"
"2","day","18.7394583333333","-0.12200824268210679","-0.2660224789731813","0.022005993608967725"
"2","day","18.758125","-0.12211105784160742","-0.2662026278491981","0.02198051216598329"
"2","day","18.9766666666667","-0.12330501150810431","-0.2682975982476409","0.021687575231432263"
"2","day","19.213875","-0.12458066744178732","-0.2705419935259893","0.021380658642414632"
"2","day","19.4510833333333","-0.12583534238019106","-0.2727556183353987","0.021084933575016562"
"2","day","19.6882916666667","-0.12706916827926115","-0.2749384302900596","0.020800093731537295"
"2","day","19.9255","-0.12828227709494183","-0.2770903911648867","0.020525836975003042"
"2","day","20.1627083333333","-0.12947480078317866","-0.27921146695516885","0.02026186538881153"
"2","day","20.3999166666667","-0.1306468712999174","-0.2813016279331053","0.020007885333270553"
"2","day","20.637125","-0.13179862060110212","-0.2833608487012246","0.01976360749902037"
"2","day","20.8743333333333","-0.13293018064267847","-0.2853891082426857","0.01952874695732873"
"2","day","21.1115416666667","-0.1340416833805921","-0.2873863899684387","0.019303023207254494"
"2","day","21.34875","-0.13513326077078727","-0.2893526817612499","0.019086160219675352"
"2","day","21.5859583333333","-0.13620504476920953","-0.2912879760165984","0.018877886478179312"
"2","day","21.8231666666667","-0.13725716733180454","-0.29319226968043366","0.01867793501682455"
"2","day","22.060375","-0.13828976041451646","-0.2950655642838051","0.018486043454772172"
"2","day","22.2975833333333","-0.13930295597329104","-0.29690786597438135","0.018301954027799244"
"2","day","22.5347916666667","-0.1402968859640737","-0.2987191855448543","0.018125413616706942"
"2","day","22.772","-0.14127168234280882","-0.3004995384582525","0.017956173772634837"
"2","day","23.0092083333333","-0.14222747706544203","-0.30224894487018295","0.01779399073929888"
"2","day","23.2464166666667","-0.14316440208791872","-0.3039674296480117","0.01763862547217429"
"2","day","23.483625","-0.14408258936618343","-0.30565502238701014","0.01748984365464326"
"2","day","23.7208333333333","-0.1449821708561816","-0.30731175742349626","0.017347415711133074"
"2","day","23.9580416666667","-0.14586327851385877","-0.30893767384498894","0.017211116817271416"
"2","day","24.19525","-0.14672604429515945","-0.31053281549740785","0.017080726907088922"
"2","day","24.4324583333333","-0.147570600156029","-0.31209723098935704","0.01695603067729906"
"2","day","24.6696666666667","-0.14839707805241303","-0.3136309736935171","0.016836817588691017"
"2","day","24.906875","-0.14920560994025595","-0.31513410174518264","0.01672288186467072"
"2","day","25.1440833333333","-0.14999632777550326","-0.31660667803799436","0.016614022486987845"
"2","day","25.3812916666667","-0.15076936351410045","-0.31804877021689065","0.01651004318868976"
"2","day","25.6185","-0.15152484911199204","-0.3194604506683286","0.016410752444344534"
"2","day","25.8557083333333","-0.15226291652512347","-0.3208417965078224","0.016315963457575466"
"2","day","26.0929166666667","-0.15298369770944026","-0.32219288956483527","0.016225494145954727"
"2","day","26.330125","-0.15368732462088688","-0.32351381636507626","0.01613916712330249"
